acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
-0.5297,-0.1881,0.1121,13.485,-13.186,0.1609,1
-0.7953,-0.808,0.2026,-29.729,-0.1134,-27.1,1
0.054,0.9762,0.0332,-15.802,0.279,-0.742,1
-21.122,11.404,-0.4124,30.229,-0.8158,25.747,1
-0.2183,-0.4054,0.2032,0.8338,-0.3234,-0.9043,1
-11.796,-0.6345,0.1652,-24.174,-0.4024,-32.567,1
-0.2085,0.8897,-0.192,0.0033,17.965,10.59,1
-32.814,20.663,-0.6932,0.8624,-33.239,31.796,1
-0.1489,-0.5484,0.1013,0.675,-0.6022,-13.503,1
-27.925,0.2896,-0.487,-22.261,14.402,-14.819,1
0.4902,0.4184,-0.2379,0.1073,-0.9691,12.496,1
-26.842,0.1327,0.0594,30.185,16.358,17.894,1
-0.1483,-0.406,0.0941,-10.232,-0.3698,-0.7915,1
-26.141,0.0578,-0.2093,-23.306,-16.703,-12.348,1
0.3645,0.4195,-0.2719,15.618,-0.1933,22.753,1
-20.799,-0.0195,0.0115,15.015,0.7159,17.634,1
-0.0545,-0.7232,0.2119,-18.958,0.0586,-18.839,1
-19.516,0.5277,-0.2251,-21.05,-0.4538,-10.299,1
0.0686,0.4531,-0.1273,13.686,-0.9676,28.342,1
-19.35,-0.0246,-0.1412,13.061,-0.801,12.015,1
-0.0818,-0.5899,0.1922,-13.085,-0.5088,-15.815,1
-18.029,0.7184,-0.13,-25.417,-0.6395,-0.6714,1
-0.1924,0.2711,-0.1051,25.174,0.027,26.524,1
-0.7321,-0.1806,0.1706,12.743,-0.818,-0.4302,1
-13.69,-0.3138,0.2135,-17.862,12.79,-23.369,1
-0.4065,0.643,-0.0571,-13.196,11.49,-0.0968,1
-0.9827,0.7268,0.1115,30.481,0.4613,23.647,1
-0.8398,-0.2136,0.0635,10.187,0.129,-0.6663,1
-14.297,-0.4477,0.1356,-28.266,15.128,-20.795,1
0.1168,10.26,-0.019,-14.536,-10.234,-0.7445,1
-32.643,10.103,0.504,29.533,11.664,22.424,1
0.219,-0.6397,0.222,12.349,-11.664,-15.411,1
-29.498,-0.3699,0.7218,-34.024,-0.6918,-12.415,1
-0.0107,0.8928,-0.1196,0.5818,-0.3291,0.6946,1
-27.604,13.849,12.625,34.258,0.8854,21.435,1
0.0407,-0.3678,0.2446,0.661,14.849,-14.625,1
-29.803,-0.1332,0.2091,-25.146,-0.4138,-12.59,1
0.2853,0.75,-0.2758,0.0707,-0.8854,14.818,1
-34.516,10.051,0.3984,34.054,24.658,25.427,1
-23.36,0.354,-0.1058,-25.503,-13.578,-0.8966,1
0.377,0.6557,-0.2266,11.757,-11.718,20.871,1
-0.9801,-0.0481,0.1735,22.391,19.995,17.215,1
-0.2759,-0.6111,0.2953,-15.016,-0.5146,-14.1,1
-14.469,0.835,-0.4124,-22.034,13.013,-12.561,1
-0.3469,0.3573,-0.1476,16.194,-18.83,31.902,1
-16.509,0.0624,0.212,19.099,-17.247,0.1319,1
-0.0862,-0.8053,0.1676,-21.346,0.5793,-19.895,1
-15.285,0.7953,0.0346,-22.96,0.2413,-0.2037,1
0.1202,0.3618,-0.1044,25.307,-28.127,26.843,1
-0.8092,-0.2025,0.3015,14.567,0.1775,-0.8881,1
-13.116,-0.5571,0.2764,-28.561,0.599,-28.457,1
-0.1073,0.7892,-0.1218,-10.634,0.767,0.9478,1
-34.251,13.739,0.6615,25.612,0.2698,25.014,1
-0.2573,-0.547,0.209,19.594,0.9286,-13.455,1
-22.239,-0.2559,0.2207,-27.844,-12.864,-34.329,1
-0.164,10.127,-0.1391,-0.9103,-0.3643,0.8714,1
-34.758,10.155,0.548,39.729,15.635,26.292,1
-0.2603,-0.3166,0.2697,0.8223,-0.2261,-12.919,1
-30.875,0.0077,0.2874,-22.339,-13.974,-26.931,1
0.3048,0.61,-0.1881,-0.2117,15.531,12.454,1
-32.24,0.7436,0.2072,27.107,24.194,19.753,1
0.0594,-0.5088,0.1477,0.2975,-0.2828,-0.9652,1
-31.193,-0.0197,-0.0006,-28.919,-12.557,-10.553,1
0.0636,0.801,-0.2092,0.8099,0.4381,15.219,1
-35.771,0.1824,0.353,21.837,14.567,18.753,1
0.2314,-0.6172,0.2879,-14.903,-10.296,-14.918,1
-21.051,0.3327,-0.0302,-22.237,-14.629,-0.3343,1
0.3424,0.3588,-0.203,14.312,-0.7275,17.292,1
-10.461,-0.0324,0.4628,22.658,-23.45,-0.0413,1
-0.1821,-0.59,0.1654,-25.966,0.594,-12.042,1
-10.52,0.8033,0.0558,-13.877,0.976,-13.122,1
-0.0255,0.1601,-0.076,0.3199,-35.271,19.083,1
-13.441,-0.2542,0.299,20.73,0.0662,0.6747,1
0.1042,-0.4699,0.1739,-16.497,-0.1879,-16.475,1
-17.352,0.6263,-0.1227,-16.905,-0.2887,-0.4446,1
0.1303,0.4266,-0.0591,15.758,-22.973,15.066,1
-14.131,0.1292,0.2455,17.215,0.6086,0.4585,1
-0.2005,-0.7381,0.2656,-14.954,-0.3115,-14.307,1
-17.802,0.638,-0.1968,-19.663,-0.8172,-0.6294,1
-0.0121,0.3543,-0.1122,19.74,0.4393,32.915,1
-15.997,0.2158,0.2997,14.596,-17.285,10.439,1
-0.0226,-0.7111,0.0488,-15.089,0.4689,-20.005,1
-13.962,0.772,0.1826,-23.935,-0.4238,-0.6061,1
-0.2993,0.2978,-0.141,21.815,-0.1554,22.915,1
-13.081,0.0301,0.0487,14.599,-0.1646,0.5849,1
-0.2953,-0.6658,0.2715,-20.326,-0.7862,-17.61,1
-15.421,0.7713,0.1009,-22.591,-0.3563,-0.5254,1
-0.1004,0.2842,-0.1195,20.476,0.0925,27.486,1
-0.3778,-0.7017,0.2984,-19.426,-0.2907,-17.264,1
-16.289,0.7705,-0.0259,-16.581,0.8907,-0.0083,1
-0.9105,0.3952,-0.1339,15.153,-0.7493,27.677,1
-0.2838,-0.4001,0.0305,12.744,-0.7617,-10.475,1
-20.094,-0.6266,0.2965,-29.322,-11.363,-24.741,1
-0.0983,0.942,-0.1216,-11.036,0.1025,-0.6431,1
-31.923,0.9854,0.4795,29.225,0.4778,25.345,1
0.1272,-0.6015,0.2877,0.415,-0.0736,-10.744,1
-31.725,-0.2315,0.0612,-25.492,-0.2418,-28.344,1
0.2669,0.7154,-0.0993,-0.0598,0.4829,0.5531,1
-35.244,0.1735,0.2623,30.66,19.18,30.384,1
0.1506,-0.5066,0.2593,0.0885,-0.4975,-13.237,1
-31.482,-0.319,-0.0299,-25.542,-0.9305,-18.187,1
0.1586,0.7387,-0.207,0.2305,-0.419,0.8832,1
-34.969,0.3516,0.414,24.794,17.602,22.51,1
0.3383,-0.6431,0.1617,-0.3119,-0.7265,-10.268,1
-24.764,0.0114,-0.2304,-26.468,-11.268,-10.35,1
0.0169,0.7163,-0.0606,0.3049,-16.628,0.8879,1
-30.813,0.3526,0.3879,20.653,0.8069,21.784,1
0.2251,-0.6018,0.1592,-0.6585,-0.0565,-0.6234,1
-27.923,-0.1177,-0.2226,-29.978,-11.325,-13.45,1
0.1814,0.3346,-0.2399,11.774,0.6859,11.568,1
-27.073,0.1113,0.0824,28.692,21.481,20.861,1
0.3427,-0.5777,0.1664,-0.8674,-0.4168,-0.5055,1
-20.677,0.3942,-0.144,-28.946,-0.8968,-0.2803,1
0.0423,0.3844,-0.1312,0.6409,0.2251,0.8897,1
-33.549,0.7261,0.298,27.61,0.5752,19.574,1
0.309,-0.6682,0.0987,-10.862,-11.636,-10.797,1
-31.154,-0.0279,-0.3435,-25.156,-0.2935,-12.199,1
0.2779,0.8187,-0.0926,11.779,-0.5733,17.36,1
-33.892,0.2338,0.2951,21.737,0.3385,18.816,1
0.2507,-0.6992,0.1456,-13.094,-0.6655,-11.152,1
-20.659,0.1798,-0.358,-26.641,-0.8811,-10.826,1
0.1146,0.4441,-0.1278,11.604,-0.1736,21.198,1
-19.574,-0.0029,-0.119,20.313,-0.2659,20.52,1
0.1351,-0.465,0.1684,-0.535,-0.5536,-13.009,1
-17.112,0.5405,-0.2626,-26.26,-13.351,-13.672,1
0.272,0.6502,-0.139,15.971,0.1695,19.859,1
-15.704,0.0344,0.154,18.773,-10.969,0.7092,1
-0.1936,-0.6665,0.2458,-16.52,-0.4922,-15.657,1
-11.699,0.8037,-0.0206,-23.966,-0.2058,-0.9015,1
-0.1853,0.3802,-0.2445,20.054,-12.101,31.364,1
-0.9338,-0.1172,0.1674,14.313,-10.488,-0.1513,1
-0.0958,-0.6886,0.2637,-23.362,-0.5632,-18.341,1
-10.611,0.8355,-0.0844,-19.223,-10.04,-0.5948,1
-0.2289,0.35,-0.2225,12.016,-17.727,31.974,1
-0.7262,-0.7847,-0.064,15.485,0.3873,-0.2983,1
-0.9665,-0.4124,0.0407,-30.738,-10.282,-40.125,1
-0.9563,0.8806,-0.0149,-17.551,0.1838,-0.2662,1
-0.0618,-0.5737,0.3012,13.234,0.3057,-0.2299,1
-26.416,0.2061,0.4047,-25.034,-0.043,-34.27,1
0.1017,0.6609,-0.1394,-0.5342,16.249,0.6469,1
-40.693,11.744,-0.4148,36.643,46.945,0.3443,1
-0.1127,-0.5986,-0.0497,0.3577,-24.206,0.7299,1
-30.793,-0.664,-10.344,-22.291,-18.83,-29.273,1
-0.1836,0.8846,-0.1196,-0.5511,0.2203,0.6737,1
-39.663,0.2858,0.5121,40.135,0.5749,19.567,1
0.1566,-0.4806,0.1802,-0.5992,-0.2455,0.0531,1
-36.566,-0.1323,0.3405,-28.904,0.1885,-19.291,1
0.1818,10.091,-0.1357,-0.1686,0.5041,0.9722,1
-36.603,16.232,10.224,39.1,0.9408,19.881,1
0.1162,-0.663,0.1555,-0.5226,-0.3491,-0.2438,1
-35.46,0.1206,-0.0337,-25.304,-0.8284,-17.855,1
0.2165,0.6805,-0.4129,15.693,15.345,13.292,1
-21.3,-0.2635,-0.1194,14.361,-0.4744,16.748,1
0.2139,-0.7478,0.2857,-17.29,-0.6136,0.46,1
-20.663,0.4778,-0.0392,-24.16,-0.9356,-0.4264,1
0.1606,0.3016,-0.1029,0.1613,0.5593,19.797,1
-11.57,0.0168,0.1612,30.537,-0.0753,0.9718,1
0.3585,-0.7558,0.1345,-18.665,-13.99,-11.76,1
-19.736,0.49,-0.103,-21.048,-0.2211,-0.7337,1
-0.2388,0.5721,-0.2899,28.434,-0.3584,23.141,1
-0.985,0.1555,0.2711,16.543,-13.05,0.4157,1
0.1214,-0.7195,0.265,-19.245,0.0463,-12.653,1
-13.108,0.8349,0.0292,-26.033,-15.772,-10.337,1
0.0107,0.3461,-0.1618,15.268,0.6313,26.542,1
-13.154,-0.2005,0.1949,21.352,-0.8468,0.7136,1
-0.4936,-0.7205,0.2073,-23.4,0.7429,-25.233,1
-0.79,0.7819,-0.1274,-24.759,-0.5955,-0.2639,1
-0.3408,0.4676,-0.2706,10.381,-34.145,18.469,1
-0.6926,-0.6784,0.0633,21.365,13.027,0.2801,1
-0.5842,-0.469,0.275,-29.058,-0.1923,-43.566,1
-0.0708,0.7319,-0.2677,-12.807,-0.9963,0.212,1
-33.665,15.592,-0.2705,24.501,-0.9027,11.496,1
-0.728,-0.3662,0.0765,0.7262,-0.1137,0.4199,1
-0.7334,-0.4062,0.2081,-38.052,-0.2555,-41.162,1
-0.427,0.897,-0.0249,-0.6306,10.209,0.3885,1
-13.478,10.351,-0.3739,32.958,-0.7407,27.24,1
-0.2259,-0.352,0.0693,11.174,0.3504,-0.0084,1
-27.003,0.1859,0.5983,-23.012,-0.102,-25.342,1
-0.8064,10.004,0.0023,0.577,66.034,11.124,1
-42.495,22.15,-0.5163,34.919,23.587,24.085,1
0.0651,-0.5836,0.215,-0.1893,0.2067,-0.0461,1
-23.63,-0.008,0.1449,-23.746,-11.568,-17.67,1
-0.1096,0.6995,-0.0443,-0.3902,19.035,0.0161,1
-27.661,13.348,-0.068,37.867,18.362,22.53,1
0.1646,-0.5823,0.2008,0.0529,-0.244,0.2258,1
-0.8006,-0.2594,0.0737,10.711,0.2065,-0.6674,1
-0.4469,0.9621,-0.153,-0.4938,12.572,0.1299,1
-18.828,11.227,-0.1887,23.891,-0.8497,24.572,1
-0.0225,-0.4599,0.1755,0.3937,-0.3073,-13.366,1
-27.191,-0.6082,-0.179,-22.523,-0.6668,-21.37,1
0.4257,0.7653,-0.1373,-0.237,-0.2747,0.7334,1
-30.931,11.039,-0.0547,29.281,10.572,31.586,1
0.127,-0.4225,0.216,0.6431,-0.288,-0.9351,1
-26.846,-0.0297,-0.285,-27.318,-16.598,-17.71,1
0.2045,0.699,-0.3691,0.2563,12.27,14.805,1
-38.321,10.143,0.4901,23.334,10.902,26.467,1
0.4845,-0.5794,0.1417,-0.6258,-10.184,-16.232,1
-22.61,0.366,-0.067,-23.615,-11.596,-0.4415,1
0.1434,0.4907,-0.2464,16.872,-0.0871,29.095,1
-19.455,0.0322,0.1288,15.805,-0.7409,0.4145,1
-0.4804,-0.6906,0.3498,-19.427,-0.4745,-18.911,1
-10.503,0.8029,-0.1179,-26.73,-0.4279,0.1497,1
-10.176,0.2857,-0.1927,20.59,0.1028,25.04,1
-0.6922,0.0105,0.0357,19.938,-0.2788,0.1628,1
-0.9861,-0.6946,0.2488,-25.916,0.5105,-18.449,1
-12.225,0.8645,0.0084,-15.411,10.638,-0.1798,1
-0.5731,0.3336,-0.182,18.045,-0.5829,22.318,1
-0.331,-0.2561,0.1744,0.771,-0.9921,-0.2517,1
-24.668,-0.3387,0.1297,-21.164,-0.0749,-38.633,1
-0.0822,10.435,-0.0942,-0.8205,0.4235,-0.0555,1
-0.9324,0.0834,-0.3624,31.521,0.85,0.9862,1
-0.1644,-0.2822,0.1173,0.4413,-0.5225,-0.7113,1
-15.972,-0.7406,0.3416,-17.031,0.6739,-34.865,1
-0.2874,10.508,-0.181,-0.5917,0.2954,0.6039,1
-21.483,0.9024,-0.2241,28.325,15.163,31.993,1
0.2845,-0.6608,0.3781,0.2121,-0.6509,-14.394,1
-31.941,-0.0437,-0.6709,-22.928,-14.579,-10.366,1
0.3126,0.6068,-0.0424,0.0636,-0.1436,0.3794,1
-33.87,10.7,0.1391,32.559,15.859,25.65,1
0.3644,-0.817,0.1686,-0.3927,-17.697,-0.8015,1
-22.348,0.2091,-0.1531,-25.481,-0.3302,-16.499,1
0.089,0.4499,-0.1833,0.5811,-0.2521,14.436,1
-30.948,0.7303,0.1781,23.642,15.047,22.387,1
0.0359,-0.6596,0.2189,0.1318,-0.1022,-0.4656,1
-35.562,-0.7532,-0.3558,-25.819,-0.666,-28.787,1
0.3427,10.395,-0.0829,0.288,-0.4168,21.913,1
-33.474,-0.0281,0.1273,23.757,10.332,29.915,1
0.1242,-0.6362,0.338,-10.307,-0.5006,-13.668,1
-30.576,-0.147,-0.2987,-23.331,-0.9427,-12.091,1
0.6078,0.583,-0.1108,0.9549,-27.582,18.853,1
-24.865,0.0128,0.1684,19.597,13.367,21.881,1
0.183,-0.6172,0.237,-15.155,-0.9248,-16.888,1
-27.496,0.3414,-0.1277,-26.641,-12.836,-0.8794,1
-0.0846,0.5075,-0.19,13.317,-0.4106,17.672,1
-26.66,0.1336,0.1356,-27.343,0.6897,-29.263,1
-23.82,0.1286,-0.0696,26.282,16.791,28.798,1
0.0926,-0.6814,0.2451,-10.487,-0.6712,-0.188,1
-31.624,0.1942,-0.3327,-27.98,-14.789,-16.201,1
0.1489,0.4418,-0.1746,0.4884,0.9656,12.508,1
-24.433,-0.0608,0.1166,24.289,0.9709,17.525,1
0.1601,-0.513,0.0965,-0.5959,-0.0177,-0.1052,1
-36.831,-0.1146,-0.1411,-27.004,-16.225,-0.8175,1
0.104,0.6789,-0.2291,0.3724,-0.0448,20.855,1
-18.528,0.069,0.2116,25.044,-0.0836,12.435,1
0.3074,-0.7248,0.1545,-22.948,0.1084,-0.429,1
-20.247,0.555,-0.1607,-16.244,0.6933,-0.9669,1
0.2726,0.4283,-0.2039,0.934,-0.0905,24.055,1
-16.271,-0.092,-0.0215,16.79,-0.9723,0.8067,1
-0.1778,-0.4536,0.189,-15.788,-0.3431,-0.8864,1
-17.534,0.7227,-0.1425,-32.37,0.8405,-0.2551,1
0.2367,0.3783,-0.1328,22.473,0.5392,22.688,1
-13.731,-0.1418,0.0844,21.601,-10.559,0.879,1
-0.3138,-0.6523,0.3256,-25.719,-0.8249,-14.761,1
-15.164,0.6667,-0.0044,-20.212,0.231,-0.6089,1
-0.1005,0.5298,-0.2356,20.992,0.0749,29.564,1
-0.8952,-0.1823,0.1042,14.517,-13.798,0.2471,1
-0.0849,-0.6846,0.2982,-33.843,0.3243,-25.181,1
-11.424,0.819,0.1581,-17.963,0.6054,-0.2052,1
-16.001,12.7,0.4335,36.986,-10.629,15.142,1
-0.2652,-0.4031,0.1333,11.697,14.228,-0.4063,1
-32.003,-0.0859,0.3664,-20.393,-0.675,-37.74,1
0.0198,0.7812,-0.3213,-0.6387,0.7889,0.1709,1
-38.273,0.6367,11.154,38.604,15.661,18.088,1
0.3528,-0.7507,0.153,0.1825,0.1316,-0.3666,1
-30.621,-0.0515,-0.1283,-30.439,-15.282,-17.831,1
-0.0256,0.7631,-0.2354,0.3737,0.5893,12.942,1
-26.583,0.0036,0.7368,37.075,0.3963,18.947,1
0.2198,-0.6803,0.1163,-13.944,-0.9216,-0.3139,1
-37.179,0.1044,0.6622,-35.407,-16.733,-0.6013,1
0.1853,0.7707,-0.2699,16.407,0.0093,15.172,1
-34.898,0.2536,0.8451,32.244,13.389,11.126,1
-0.0173,-0.6463,0.2741,-17.83,-10.057,-0.45,1
-16.549,0.7352,-0.0173,-23.706,-17.015,-11.205,1
0.2005,0.5024,-0.2165,15.233,11.561,21.23,1
-23.176,0.1314,0.2238,18.566,-0.5029,11.876,1
-0.1892,-0.6655,0.2311,-17.868,-0.5862,-0.8242,1
-12.939,0.9044,-0.0029,-10.352,0.5304,-16.879,1
0.2947,0.3995,-0.1418,10.757,0.6841,25.326,1
-19.507,-0.0238,0.0201,21.537,-0.8386,0.3471,1
-0.2129,-0.6077,0.2648,-25.62,-0.2507,-14.973,1
-0.9441,0.7373,0.0823,-22.675,0.3693,0.0062,1
0.3443,0.3829,-0.2409,13.618,-35.285,26.676,1
-0.9269,-0.1469,0.2612,19.882,-10.208,-0.1133,1
0.4482,-0.7977,0.1139,-0.1568,-0.3619,-0.1223,1
0.3595,0.7141,-0.196,0.1942,0.104,0.4646,1
-34.504,0.4738,0.472,37.154,0.9142,18.637,1
0.2333,-0.7289,0.1633,-0.9621,-15.8,0.0547,1
-31.162,0.2567,0.1411,-30.107,-15.531,-24.676,1
0.2922,0.6198,-0.0966,0.3726,0.1175,17.153,1
-37.396,0.9857,0.676,30.688,-0.2431,12.561,1
0.4644,-0.9481,0.2699,-13.079,-10.339,-0.6342,1
-16.868,0.7453,-0.1054,-29.359,-11.288,-13.927,1
0.3856,0.8619,-0.0979,13.985,-0.4,24.204,1
-0.9842,-0.1897,0.0637,24.39,-0.2319,0.504,1
-0.1621,-0.5847,0.3745,-20.694,0.163,-14.131,1
-22.457,0.3888,0.0824,-19.073,-19.296,-11.817,1
-0.1944,0.5125,-0.0979,15.124,0.2676,31.262,1
-0.9124,-0.6436,0.3198,28.279,20.177,-0.3867,1
-0.535,-0.6282,0.1234,-20.121,-0.3841,-17.248,1
-12.227,0.7001,-0.1736,-15.62,0.2697,-0.6962,1
-0.7634,0.3613,-0.1461,18.431,0.7225,32.642,1
-0.6761,-0.2327,0.1804,11.774,0.1268,-0.2932,1
-0.9351,-0.7677,0.0895,-21.293,-12.415,-41.018,1
-0.4712,11.671,0.0278,-10.77,10.4,0.3342,1
-13.82,0.34,-0.3544,24.686,-0.0902,28.819,1
-0.4676,-0.2357,-0.0075,15.173,0.1945,-0.9517,1
-19.626,-0.3215,0.2453,-21.852,-0.1678,-37.939,1
-0.0314,0.7121,-0.1788,-0.4615,0.85,0.6454,1
-35.022,15.078,0.2067,26.573,-0.1353,23.213,1
0.073,-0.4592,0.0971,0.3421,-0.1284,-0.0708,1
-26.204,0.4965,-0.189,-31.413,-18.883,-0.5049,1
0.4389,0.5446,0.0325,-0.1363,0.1618,-0.1898,1
-35.17,13.661,0.2167,32.235,-0.462,24.121,1
0.2155,-0.719,0.1465,-0.5111,-0.6024,-11.498,1
-21.608,0.6397,-0.1873,-23.686,-0.0294,-13.779,1
0.0414,0.5342,-0.0488,0.4088,11.42,0.8482,1
-25.441,0.1637,0.3361,31.82,0.6895,21.7,1
0.0799,-0.5853,0.2783,-11.923,-10.655,-0.2256,1
-21.403,0.5019,-0.0861,-29.215,-18.402,-22.984,1
0.1841,0.5333,0.015,0.7025,11.881,21.133,1
-11.763,0.1703,-0.157,14.729,-0.2768,18.517,1
0.1425,-0.7626,0.2177,-0.6515,-17.845,-19.962,1
-16.306,0.637,-0.2796,-19.151,-0.9505,-0.7944,1
-0.6239,0.3622,-0.1675,23.924,0.0888,23.489,1
-10.181,-0.2133,0.1794,19.095,-0.2058,0.0169,1
-10.574,-0.7876,-0.0195,-24.949,-18.64,-20.488,1
-14.045,0.575,-0.0748,-21.636,-0.6067,-11.289,1
-14.079,0.996,-0.1185,19.568,-17.096,33.49,1
-0.5054,-0.3853,0.0947,15.972,0.3612,-0.3741,1
-21.334,0.0447,0.6827,-28.387,0.2343,-25.232,1
-0.4242,0.8705,0.0068,-10.662,13.615,0.2553,1
-34.373,22.306,0.8952,38.617,-0.411,11.481,1
-0.0155,-0.5349,0.0933,0.8753,0.6213,-10.301,1
0.2545,0.8037,-0.2274,-0.1662,0.8655,0.9887,1
-35.911,17.377,0.9492,34.085,13.219,10.069,1
0.2741,-0.7389,-0.0014,-16.757,-0.7794,-0.7057,1
-27.871,-0.0782,0.1185,-28.036,-13.061,-11.417,1
0.0105,0.6332,-0.2953,10.309,0.1771,16.552,1
-23.201,0.1444,0.3892,24.737,0.3305,17.443,1
0.1478,-0.4785,0.1711,-0.7022,0.5091,-10.784,1
-29.198,0.0216,-0.2442,-18.899,-0.4919,-0.5896,1
0.2901,0.75,-0.1088,14.348,-10.407,22.174,1
-20.455,-0.3065,0.3988,15.874,0.8702,0.0341,1
0.0638,-0.5286,0.2845,-17.872,0.2174,-17.11,1
-17.386,0.4936,-0.01,-21.924,-15.065,-0.9145,1
-0.1132,0.4044,-0.2144,17.535,-0.7964,35.975,1
-10.981,-0.0901,0.116,19.126,0.0746,0.0048,1
-0.3126,-0.6189,0.2759,-21.404,0.6634,-15.841,1
-11.792,0.6489,-0.0325,-20.672,0.3003,-0.7885,1
-0.9089,13.453,0.0862,12.962,-21.814,27.068,1
-0.4593,-0.4946,0.1152,12.12,0.004,-0.2097,1
-18.489,-0.1333,0.4484,-27.938,-12.866,-31.413,1
-0.5297,0.9336,-0.0791,-0.9457,13.085,0.1303,1
-20.88,15.715,-0.0606,30.202,-0.9412,12.902,1
0.0006,-0.4586,-0.0076,0.836,0.9614,-0.2858,1
-22.635,-0.3535,0.2303,-26.908,-0.5641,-21.539,1
0.1099,0.8277,-0.1151,-0.6897,0.7871,0.4444,1
-21.519,11.916,0.1301,34.735,0.6727,20.15,1
-0.0823,-0.4908,0.0886,0.311,0.3543,-0.4753,1
-29.676,0.1909,0.4353,-21.697,-0.5509,-11.871,1
0.214,0.7677,-0.1584,0.3392,0.744,15.154,1
-31.075,0.7333,0.8587,17.316,-0.5006,0.9446,1
0.2335,-0.5545,-0.0849,-12.582,0.0503,-0.4715,1
-19.056,0.3554,0.0445,-25.546,-0.4586,-0.3986,1
0.2615,0.6073,-0.1789,14.421,0.0685,17.206,1
-23.552,0.2207,0.3946,23.561,-0.2029,0.3659,1
0.1659,-0.5768,0.1669,-20.881,-12.638,-11.109,1
-16.556,0.6706,-0.1173,-29.697,-10.781,-0.9985,1
0.0063,0.4644,-0.1959,16.65,0.1241,25.31,1
-12.32,-0.0755,0.175,19.777,-0.8894,0.4,1
-0.1392,-0.5899,0.2837,-16.491,0.1054,-11.175,1
-0.8277,0.8159,-0.0327,-16.122,0.8162,-0.1651,1
-0.7146,0.401,-0.3545,17.132,-0.0833,30.555,1
-0.5705,-0.2584,0.0203,14.66,-10.92,-0.6858,1
-11.788,-0.5812,0.0446,-21.935,0.5723,-12.939,1
-0.4086,0.8176,-0.0127,-19.54,0.5704,-0.3314,1
-10.729,13.956,-0.1615,27.416,-20.996,21.098,1
-0.8863,-0.0363,0.1515,13.426,-0.2929,-0.674,1
-21.184,-0.0849,0.3,-26.823,-0.2046,-17.677,1
-0.2343,0.9005,-0.1674,-12.121,10.643,0.1074,1
-27.346,19.73,0.5334,24.033,-11.925,12.405,1
-0.2649,-0.4266,0.0649,11.69,0.5615,-0.746,1
-0.1001,0.6034,-0.1552,-0.2103,0.2473,0.294,1
-23.907,0.8308,-0.0344,36.421,23.923,14.531,1
0.1145,-0.668,0.193,-0.3837,-0.4651,-0.3044,1
-29.267,0.1583,-0.1681,-19.108,12.427,-18.933,1
0.1069,0.8098,-0.106,-0.5642,-0.1064,0.5651,1
-35.848,0.4127,0.3203,29.228,16.627,15.439,1
0.1594,-0.5092,0.02,0.0128,12.705,-0.5589,1
-33.706,0.026,-0.3504,-20.199,-0.3954,-12.941,1
0.1939,0.691,-0.2677,0.4561,-0.0536,15.478,1
-22.007,0.1526,0.0683,25.99,-0.1712,16.998,1
0.2213,-0.8007,0.1773,-18.256,-0.2996,-15.527,1
-17.772,0.2697,-0.4909,-11.48,-0.8623,-13.343,1
0.1208,0.3863,-0.1365,0.3241,-11.264,31.57,1
-23.515,-0.0232,0.2156,25.208,0.3077,0.9949,1
-0.0955,-0.5976,0.2029,-17.461,-0.1805,-14.156,1
-19.546,0.2057,-0.1969,-25.173,-0.8628,-0.4274,1
0.2679,0.5801,-0.1277,0.9392,0.1309,16.067,1
-17.824,0.116,0.2636,26.199,-0.9818,13.935,1
0.2411,-0.55,0.2822,-12.906,-0.7242,-11.207,1
-13.541,0.6989,0.1171,-27.037,0.0504,-15.689,1
-0.2053,0.4619,-0.1739,11.799,-0.1618,24.986,1
-0.9802,-0.2444,0.0986,22.61,-0.2797,0.3192,1
-0.3947,-0.6697,0.1297,-16.858,-0.6118,-11.832,1
-0.7508,0.7985,-0.042,-20.742,0.1552,-0.7039,1
-0.4767,0.488,-0.3069,15.057,0.084,28.431,1
-0.9495,-0.4462,-0.109,18.468,0.2061,0.879,1
-0.7362,-0.5019,0.1466,-21.572,-0.7724,-20.863,1
-0.8252,0.7114,-0.0009,-22.006,-0.147,-0.2825,1
-0.6266,0.6396,0.1745,29.013,-65.637,15.266,1
-0.1905,-0.3559,0.2101,15.113,0.9074,-0.9276,1
-16.41,-0.4259,0.3286,-31.756,-12.192,-33.249,1
-0.6836,0.8855,0.0559,-0.742,19.391,-0.032,1
-11.85,12.069,-0.2594,18.435,-24.946,0.6852,1
-0.5182,-0.3249,0.1106,22.43,13.362,-0.2033,1
-15.165,-0.2961,0.2034,-31.32,0.213,-20.648,1
-0.1551,0.9822,-0.0289,-0.7001,0.7875,0.3456,1
-26.531,18.051,-0.276,27.906,-0.2013,17.874,1
-0.0058,-0.5736,0.0812,-0.2677,-0.8917,-0.1334,1
-27.825,0.3699,-0.1413,-18.327,0.6778,-19.856,1
0.0998,0.7503,-0.1299,-0.4751,0.9286,11.355,1
-27.358,11.967,0.4648,34.491,-0.5924,15.688,1
0.371,-0.7575,-0.1546,-19.98,-0.2392,-0.319,1
-25.475,0.2762,-0.1564,-21.811,-0.813,-17.957,1
0.0869,0.5699,-0.3568,0.8407,0.3321,23.311,1
-15.221,-0.0773,-0.007,24.411,-0.6236,12.962,1
0.24,-0.8097,0.1956,-15.301,-0.554,-0.8029,1
-17.289,0.6502,0.0247,-24.303,-11.577,-0.4665,1
