a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,class
1,2,3,4,5,2,1,3,4,5,0.51371,0.71243,0.74555,0.93182,14.055,0.39283,0.43639,0.54286,1.1903,14.156,1
1,2,3,4,5,2,1,3,4,5,0.51405,0.60517,0.87888,1.082,1.1707,0.65804,0.66816,0.8396,1.0295,1.1199,3
1,2,3,4,5,2,1,3,4,5,0.51409,0.68614,0.92171,1.3054,1.491,0.6844,0.75168,0.88333,1.3695,1.4516,1
1,2,3,4,5,2,1,3,4,5,0.51413,0.67906,0.8328,0.89807,10.322,0.38767,0.53359,0.61614,1.0544,10.327,2
1,2,3,4,5,2,1,3,4,5,0.51418,0.79568,4.7391,7.4574,12.455,0.431,0.6957,4.866,7.7336,12.973,1
1,2,3,4,5,2,1,3,4,5,0.51534,0.7331,1.4205,2.7252,7.8562,0.41829,0.57742,1.1606,2.7335,7.7253,1
1,2,3,4,5,2,1,3,4,5,0.51551,0.54898,0.68709,0.91017,1.0375,0.34459,0.35955,0.52321,0.7823,0.93109,5
1,2,3,4,5,2,1,3,4,5,0.51786,0.65416,0.7387,2.4113,4.1259,0.44939,0.45445,0.63509,2.2535,3.987,3
1,2,3,4,5,2,1,3,4,5,0.51795,0.83499,1.402,2.7303,10.28,0.70839,0.79995,1.8723,2.6397,10.628,2
1,2,3,4,5,2,1,3,4,5,0.51871,0.79448,0.82417,1.1056,4.7827,0.46351,0.61061,0.76073,1.106,4.8988,2
1,2,3,4,5,2,1,3,4,5,0.5189,0.7477,0.88772,3.0852,3.872,0.31403,0.47141,1.1103,3.7136,4.2592,2
1,2,3,4,5,2,1,3,4,5,0.51932,0.62396,0.83842,1.3928,1.9728,0.42684,0.43101,0.69854,1.2452,1.8495,1
1,2,3,4,5,2,1,3,4,5,0.51937,0.57687,0.68572,1.6918,3.5511,0.51315,0.51488,0.65176,1.6376,3.5098,1
1,2,3,4,5,2,1,3,4,5,0.52035,0.54562,0.60606,0.90696,2.0587,0.32232,0.33691,0.5548,0.81575,2.0775,1
1,2,3,4,5,2,1,3,4,5,0.52385,0.56699,0.86155,1.304,1.3628,0.2197,0.24483,0.68135,1.2452,1.3741,1
1,2,3,4,5,2,1,3,4,5,0.52468,0.63886,0.92008,1.9331,28.263,0.66038,0.75058,1.0178,2.3719,28.581,2
1,2,3,4,5,2,1,3,4,5,0.52737,0.5864,0.7984,1.7424,2.1163,0.35946,0.38134,0.72543,1.4936,2.0983,2
1,2,3,4,5,2,1,3,4,5,0.52738,0.54517,0.77243,0.83568,2.0347,0.51956,0.52456,0.79917,1.0197,2.128,5
1,2,3,4,5,2,1,3,4,5,0.52872,0.57869,1.0517,1.2879,9.6449,0.38102,0.41961,0.8214,1.0484,9.3448,2
1,2,3,4,5,2,1,3,4,5,0.52887,0.6457,0.7845,1.4268,5.7335,0.33776,0.42934,0.68496,1.1675,5.7592,2
1,2,3,4,5,2,1,3,4,5,0.5298,0.61426,1.3031,2.141,39.237,0.17795,0.34305,1.2032,2.3874,39.284,1
1,2,3,4,5,2,1,3,4,5,0.53002,0.64947,0.96758,1.0642,1.3086,0.58381,0.64533,0.74675,0.85033,1.3081,2
1,2,3,4,5,2,1,3,4,5,0.53033,0.75734,0.83147,2.267,7.9129,0.76802,0.86278,0.94823,1.7976,7.6553,1
1,2,3,4,5,2,1,3,4,5,0.53063,0.7031,1.1904,1.9365,4.2219,0.50021,0.63977,1.162,1.7734,4.2475,2
1,2,3,4,5,2,1,3,4,5,0.53287,0.67348,0.70616,0.71088,0.99186,0.71129,0.71854,0.80693,0.81904,0.97454,4
1,2,3,4,5,2,1,3,4,5,0.53391,0.77136,1.9807,4.758,18.487,1.1549,1.2506,2.3563,4.7996,18.416,2
1,2,3,4,5,2,1,3,4,5,0.53525,0.79621,0.92965,15.545,38.841,0.40168,0.47691,0.94136,15.876,39.214,2
1,2,3,4,5,2,1,3,4,5,0.53547,0.97037,1.1301,1.3301,2.0386,0.91184,1.035,1.3093,1.4035,2.1205,3
1,2,3,4,5,2,1,3,4,5,0.53556,0.67347,0.77519,2.5713,4.8821,0.16738,0.23045,0.99396,2.8741,5.3178,1
1,2,3,4,5,2,1,3,4,5,0.53635,0.6073,0.78374,1.1105,5.7581,0.36201,0.36924,1.0224,1.1976,5.9277,2
1,2,3,4,5,2,1,3,4,5,0.53714,0.55853,0.60247,0.69938,1.1033,0.26134,0.29203,0.36027,0.61972,1.0032,5
1,2,3,4,5,2,1,3,4,5,0.53773,0.72349,0.95617,1.3923,10.571,0.31487,0.43404,0.7125,1.5969,10.713,2
1,2,3,4,5,2,1,3,4,5,0.53961,0.66796,1.5422,2.0695,3.8534,0.59988,0.68532,1.7309,2.2161,3.9571,1
1,2,3,4,5,2,1,3,4,5,0.5399,0.67991,1.3108,1.5173,2.8528,0.17832,0.373,1.603,1.8735,3.0858,1
1,2,3,4,5,2,1,3,4,5,0.54022,0.6349,0.85838,1.3604,3.4865,0.51464,0.57689,0.85808,1.7099,3.7876,2
1,2,3,4,5,2,1,3,4,5,0.54125,1.0945,1.4815,3.5872,3.6229,0.74,0.79294,1.6815,3.5025,3.5203,2
1,2,3,4,5,2,1,3,4,5,0.54135,0.65395,0.74692,1.1639,3.5665,0.19332,0.36215,0.83297,1.5497,3.8791,2
1,2,3,4,5,2,1,3,4,5,0.54145,0.62708,0.81699,0.91172,15.967,0.48092,0.49632,0.70595,0.8923,15.984,2
1,2,3,4,5,2,1,3,4,5,0.54174,0.58804,0.91345,3.9164,4.6892,0.38746,0.44105,0.88737,4.0402,4.799,2
1,2,3,4,5,2,1,3,4,5,0.54226,0.67807,0.75294,3.1568,5.6138,0.45337,0.52188,0.87098,3.5303,5.8957,2
1,2,3,4,5,2,1,3,4,5,0.54228,0.75872,1.3311,2.4177,10.406,0.74214,0.82709,1.302,1.7452,10.492,4
1,2,3,4,5,2,1,3,4,5,0.54247,0.65934,0.82549,1.0581,1.0841,0.18366,0.34305,1.0242,1.1485,1.2,2
1,2,3,4,5,2,1,3,4,5,0.54279,0.59037,1.4736,1.614,2.3253,0.24344,0.25643,1.3444,1.5801,2.111,2
1,2,3,4,5,2,1,3,4,5,0.5441,0.61123,0.70365,9.3344,28.346,0.56177,0.58344,0.68714,9.5005,28.494,3
1,2,3,4,5,2,1,3,4,5,0.54475,0.85623,0.89729,1.3056,1.6392,0.59644,0.85247,0.94933,1.4063,2.0398,1
1,2,3,4,5,2,1,3,4,5,0.54536,0.65758,2.2241,2.7314,3.4347,0.70803,0.75452,2.33,2.7503,3.3734,1
1,2,3,4,5,2,1,3,4,5,0.54606,0.70621,0.85628,1.6351,2.7756,0.96414,0.97243,1.2051,1.8449,2.7586,2
1,2,3,4,5,2,1,3,4,5,0.54699,0.63909,1.1109,1.5686,2.1117,0.75741,0.82412,1.0814,1.5197,1.9744,2
1,2,3,4,5,2,1,3,4,5,0.54701,0.70118,1.593,1.9609,3.9864,0.34947,0.3658,1.7174,1.7898,3.9459,2
1,2,3,4,5,2,1,3,4,5,0.54762,0.58333,0.64484,3.1093,4.2243,0.53941,0.55392,0.58186,3.1113,4.0011,2
1,2,3,4,5,2,1,3,4,5,0.54827,0.98658,2.4126,3.4972,3.7328,0.89029,1.1103,1.6108,3.1526,3.782,3
1,2,3,4,5,2,1,3,4,5,0.54889,0.9329,1.0276,1.3095,1.6716,0.88024,0.93838,1.2616,1.6004,1.98,2
1,2,3,4,5,2,1,3,4,5,0.54977,0.65049,4.1482,4.8805,6.6034,0.47451,0.58707,3.9285,4.6693,6.6242,1
1,2,3,4,5,2,1,3,4,5,0.55055,0.67033,1.1576,1.7956,3.7593,0.62364,0.64536,1.6093,2.0444,3.4132,2
1,2,3,4,5,2,1,3,4,5,0.55279,0.98968,1.7367,11.385,16.169,0.54727,0.78742,1.4893,10.931,15.593,2
1,2,3,4,5,2,1,3,4,5,0.55393,0.73384,0.92337,1.4008,3.4413,0.5487,0.56238,0.8759,1.2913,3.2267,2
1,2,3,4,5,2,1,3,4,5,0.55467,0.99287,2.6594,6.2097,7.891,0.54037,0.80013,2.7404,6.5073,7.9816,1
1,2,3,4,5,2,1,3,4,5,0.5548,0.86692,1.0133,1.5319,6.6953,0.58775,0.62709,0.90272,1.4595,6.891,2
1,2,3,4,5,2,1,3,4,5,0.55618,1.3474,1.6455,2.0479,3.9967,0.9236,0.97309,1.4989,1.6094,3.3485,1
1,2,3,4,5,2,1,3,4,5,0.55731,0.63853,1.0095,1.4432,2.4698,0.44062,0.53535,0.73522,1.3071,2.5374,1
1,2,3,4,5,2,1,3,4,5,0.5578,0.76074,2.8455,3.1432,14.134,0.45183,0.455,2.7267,3.0211,14.121,1
1,2,3,4,5,2,1,3,4,5,0.5579,0.60096,0.87473,1.3663,4.6226,0.25423,0.26434,1.1697,1.2307,4.8931,2
1,2,3,4,5,2,1,3,4,5,0.55843,0.74652,3.3408,4.8579,11.225,0.79727,0.85712,3.0997,4.6481,10.875,2
1,2,3,4,5,2,1,3,4,5,0.55996,0.7778,0.78114,1.894,2.5982,0.4544,0.45957,0.66986,2.0466,2.4958,1
1,2,3,4,5,2,1,3,4,5,0.56136,0.84317,0.9608,6.6748,9.6512,1.0876,1.1551,1.2866,6.756,9.0096,1
1,2,3,4,5,2,1,3,4,5,0.56181,0.80669,0.87317,0.91432,4.8814,0.70046,0.78191,0.85544,1.1888,5.24,2
1,2,3,4,5,2,1,3,4,5,0.56231,0.57942,0.64378,1.4051,1.6384,0.41303,0.43287,0.48557,1.1974,1.4801,2
1,2,3,4,5,2,1,3,4,5,0.56237,0.7091,1.3548,2.8409,17.363,0.52596,0.56061,1.0637,2.7122,17.093,1
1,2,3,4,5,2,1,3,4,5,0.56298,0.73262,0.83611,5.6202,15.99,0.52281,0.53925,0.54394,5.5437,15.838,1
1,2,3,4,5,2,1,3,4,5,0.5643,0.59246,0.64859,0.75151,1.3832,0.23755,0.29566,0.45049,0.75349,1.379,1
1,2,3,4,5,2,1,3,4,5,0.56438,0.76875,1.6325,2.2256,2.677,0.59589,0.75666,1.2778,1.5935,2.0795,1
1,2,3,4,5,2,1,3,4,5,0.56612,0.70604,0.88073,1.4738,4.6895,0.21687,0.41051,1.3354,1.4214,5.0042,1
1,2,3,4,5,2,1,3,4,5,0.56621,1.2301,3.533,6.1109,16.607,0.56534,0.84856,4.1561,6.828,17.441,2
1,2,3,4,5,2,1,3,4,5,0.56648,0.6185,0.77794,1.2126,2.1253,0.38577,0.44066,0.68833,1.279,2.247,2
1,2,3,4,5,2,1,3,4,5,0.56849,0.72117,0.88271,1.0653,1.3438,0.29062,0.41882,0.63224,0.73427,1.0039,1
1,2,3,4,5,2,1,3,4,5,0.56913,0.72042,0.88312,2.5503,4.0137,0.89176,0.8955,0.9516,2.4765,3.9683,2
1,2,3,4,5,2,1,3,4,5,0.56923,1.031,2.4163,7.2831,10.494,2.4966,2.5538,3.3362,7.4485,10.151,1
1,2,3,4,5,2,1,3,4,5,0.56959,0.73821,0.79648,0.97752,1.6403,0.55446,0.57471,0.75349,1.0215,1.7656,3
1,2,3,4,5,2,1,3,4,5,0.57007,1.3168,1.8155,2.0301,2.5341,0.84783,1.0697,2.0718,2.1949,2.6887,1
1,2,3,4,5,2,1,3,4,5,0.57186,1.0643,1.5952,2.075,28.325,0.55561,0.8113,1.7714,1.9162,28.432,2
1,2,3,4,5,2,1,3,4,5,0.57205,0.69073,0.71776,2.0731,3.0161,0.34927,0.35462,0.74581,1.8577,2.8985,2
1,2,3,4,5,2,1,3,4,5,0.57223,0.83766,0.98317,1.567,1.7065,0.33201,0.59155,1.2982,1.8702,2.0214,2
1,2,3,4,5,2,1,3,4,5,0.5748,0.86028,1.6973,6.8755,10.117,0.93953,1.042,1.4096,6.2067,10.173,2
1,2,3,4,5,2,1,3,4,5,0.5748,1.0297,1.9366,3.9421,5.6071,0.87945,1.0159,1.4992,3.5604,5.0349,2
1,2,3,4,5,2,1,3,4,5,0.57504,0.79691,1.3496,1.5422,2.8978,0.616,0.74483,0.85924,1.1467,2.1217,1
1,2,3,4,5,2,1,3,4,5,0.57569,0.6686,0.83535,1.7534,1.8613,0.38186,0.40775,0.64146,1.7799,1.9119,1
1,2,3,4,5,2,1,3,4,5,0.57672,0.89551,1.0628,1.927,4.9019,0.62007,0.66768,1.1019,1.863,4.4635,2
1,2,3,4,5,2,1,3,4,5,0.57728,0.71355,1.251,1.8999,3.7358,0.27336,0.31418,1.2112,2.0629,3.9316,1
1,2,3,4,5,2,1,3,4,5,0.57824,0.64135,1.0019,1.6824,1.8526,0.60342,0.62256,1.0503,1.7216,2.0691,2
1,2,3,4,5,2,1,3,4,5,0.5786,0.84869,1.7069,1.7825,1.9891,0.57154,0.72168,1.7244,1.7471,2.414,1
1,2,3,4,5,2,1,3,4,5,0.57883,0.97972,2.5838,3.6265,4.6412,0.7962,0.94603,2.4821,3.7794,4.6401,5
1,2,3,4,5,2,1,3,4,5,0.57938,0.64737,1.218,1.2842,1.8788,0.20221,0.25521,1.335,1.4268,2.0156,2
1,2,3,4,5,2,1,3,4,5,0.58134,0.70446,1.4081,2.7312,10.227,0.56941,0.69288,1.4016,2.6225,10.247,2
1,2,3,4,5,2,1,3,4,5,0.58159,1.1474,3.2865,3.6448,4.5759,0.83524,1.1052,3.1349,3.2381,3.9925,2
1,2,3,4,5,2,1,3,4,5,0.58248,1.1774,3.4507,3.6455,10.094,1.0486,1.3151,2.9422,3.6033,9.7914,1
1,2,3,4,5,2,1,3,4,5,0.58433,0.67399,1.4395,3.314,4.3281,0.14055,0.19748,1.6043,3.5617,4.4708,1
1,2,3,4,5,2,1,3,4,5,0.58459,0.62784,0.6915,1.5309,1.5489,0.40829,0.41838,0.65053,1.5453,1.5876,2
1,2,3,4,5,2,1,3,4,5,0.58518,0.67882,2.2468,2.4121,4.1687,0.65483,0.7037,2.4177,2.7031,4.4217,1
1,2,3,4,5,2,1,3,4,5,0.58624,1.271,1.6543,3.0638,4.5201,1.1509,1.4625,1.6328,3.1101,3.7789,3
1,2,3,4,5,2,1,3,4,5,0.58839,0.62366,0.6283,0.87534,2.4967,0.23092,0.29595,0.85818,1.2995,2.8228,2
1,2,3,4,5,2,1,3,4,5,0.58855,0.92623,1.4666,2.9628,5.182,0.81339,0.95443,1.5667,3.0858,5.2694,2
1,2,3,4,5,2,1,3,4,5,0.58906,0.64973,1.0122,1.7216,2.334,0.56545,0.57324,0.70358,1.6896,2.2276,3
1,2,3,4,5,2,1,3,4,5,0.58942,0.61372,1.0575,1.4557,7.2527,0.43075,0.45404,0.91433,1.5497,7.3191,2
1,2,3,4,5,2,1,3,4,5,0.5895,0.97186,1.5891,1.9557,4.741,0.75661,0.84238,0.86258,1.6591,4.8726,1
1,2,3,4,5,2,1,3,4,5,0.59003,0.73775,0.8491,0.87417,2.8479,0.82196,0.8791,0.9621,1.3254,2.9837,2
1,2,3,4,5,2,1,3,4,5,0.59004,0.59992,1.1023,1.9074,3.9149,0.30084,0.30095,1.0284,1.9307,4.1613,2
1,2,3,4,5,2,1,3,4,5,0.5904,0.69191,0.90184,1.4457,3.5476,0.6763,0.71203,0.90549,1.4708,3.6771,2
1,2,3,4,5,2,1,3,4,5,0.59076,0.7008,0.7426,1.0823,1.3139,0.86541,0.8846,0.89833,1.2001,1.327,1
1,2,3,4,5,2,1,3,4,5,0.59295,1.1348,2.6192,3.3911,4.6753,0.84229,0.97978,2.6362,3.5822,4.7257,2
1,2,3,4,5,2,1,3,4,5,0.59335,0.74459,0.82377,1.0635,1.4224,1.011,1.0375,1.0693,1.1896,1.2959,5
1,2,3,4,5,2,1,3,4,5,0.59434,0.64067,0.9079,1.5514,2.3143,0.47974,0.49741,0.78187,1.5831,2.3778,3
1,2,3,4,5,2,1,3,4,5,0.59461,0.76241,2.403,2.9416,5.4419,0.2929,0.32126,2.4583,3.1042,5.4158,1
1,2,3,4,5,2,1,3,4,5,0.59479,0.79013,1.2686,2.4623,3.1727,0.53751,0.61278,1.2698,3.0246,3.6904,2
1,2,3,4,5,2,1,3,4,5,0.59699,1.2636,1.845,5.7288,9.8247,1.2933,1.3584,1.5638,4.6973,8.9268,2
1,2,3,4,5,2,1,3,4,5,0.5972,0.8177,0.88324,1.1676,5.646,0.58049,0.69063,1.1368,1.3057,5.8444,2
1,2,3,4,5,2,1,3,4,5,0.59745,0.89966,1.418,6.4985,14.382,0.826,0.83072,1.2389,6.6013,14.414,2
1,2,3,4,5,2,1,3,4,5,0.5986,0.6452,0.66719,1.8823,2.1603,0.27485,0.33874,0.75251,2.0123,2.3853,1
1,2,3,4,5,2,1,3,4,5,0.59864,0.91102,1.1485,3.4399,6.143,0.49369,0.76094,1.4732,3.2094,6.1369,1
1,2,3,4,5,2,1,3,4,5,0.59893,0.66794,0.96104,1.5289,2.2855,0.41177,0.43619,0.92563,1.5086,2.4564,2
1,2,3,4,5,2,1,3,4,5,0.60003,0.95074,1.3525,3.0228,25.661,1.2514,1.3317,1.4213,2.7131,25.114,1
1,2,3,4,5,2,1,3,4,5,0.60047,0.66866,0.84571,2.0823,5.0365,0.99245,1.0246,1.4795,2.093,4.7857,1
1,2,3,4,5,2,1,3,4,5,0.60117,0.67938,0.73742,1.0538,3.0067,0.61839,0.64431,0.65635,1.0629,2.7844,5
1,2,3,4,5,2,1,3,4,5,0.6034,1.1118,1.2039,4.7477,10.299,0.88804,0.95805,1.3953,4.6299,10.406,1
1,2,3,4,5,2,1,3,4,5,0.60391,1.1665,1.6292,4.9526,10.775,0.66885,0.71794,1.4064,4.4817,10.464,1
1,2,3,4,5,2,1,3,4,5,0.60427,0.72106,0.93421,1.2109,3.9007,0.51388,0.592,1.0867,1.1645,3.6844,2
1,2,3,4,5,2,1,3,4,5,0.60452,0.85374,1.3758,3.873,4.902,0.67346,0.74805,1.3865,3.9699,4.8444,2
1,2,3,4,5,2,1,3,4,5,0.60497,1.0119,1.4971,2.3859,3.2384,1.1589,1.4087,1.8504,2.8139,3.4311,1
1,2,3,4,5,2,1,3,4,5,0.60541,0.95987,1.0334,1.6113,2.7638,0.70334,0.9256,0.93224,1.675,2.6369,3
1,2,3,4,5,2,1,3,4,5,0.60668,0.62798,0.81895,1.0135,1.3155,0.32434,0.35466,0.43906,0.69338,1.1327,3
1,2,3,4,5,2,1,3,4,5,0.60738,0.82354,1.0212,2.3987,2.767,1.0307,1.088,1.1236,2.0246,3.03,2
1,2,3,4,5,2,1,3,4,5,0.60779,0.66538,0.66564,1.1592,4.9499,0.40765,0.48463,0.62904,0.8133,4.7384,3
1,2,3,4,5,2,1,3,4,5,0.60813,0.62072,1.0678,1.1812,2.3145,0.71494,0.72153,1.1621,1.1801,2.2995,1
1,2,3,4,5,2,1,3,4,5,0.60831,0.76924,0.97546,1.6215,6.0918,0.37181,0.44004,1.0393,1.5393,6.664,2
1,2,3,4,5,2,1,3,4,5,0.6088,0.66424,0.72987,0.82859,8.1286,0.43874,0.46082,0.64606,0.97968,8.2723,3
1,2,3,4,5,2,1,3,4,5,0.60993,0.86292,2.2808,7.3919,15.698,0.58141,0.68279,2.3776,7.5509,15.785,2
1,2,3,4,5,2,1,3,4,5,0.61093,0.63202,0.70836,0.82531,2.6292,0.3092,0.31016,0.83709,1.0118,2.7562,1
1,2,3,4,5,2,1,3,4,5,0.61125,0.66347,0.77532,1.5552,3.1131,0.39743,0.40066,0.57626,1.4169,2.8434,1
1,2,3,4,5,2,1,3,4,5,0.61199,0.71273,1.2066,2.1149,28.159,0.50041,0.53811,1.3887,2.0908,28.534,2
1,2,3,4,5,2,1,3,4,5,0.61252,0.68137,0.84135,1.177,5.5947,0.24575,0.26936,0.99716,1.3526,5.9107,1
1,2,3,4,5,2,1,3,4,5,0.61385,0.7167,0.97322,1.7336,6.3227,0.74306,0.75532,0.93954,1.7522,6.1484,2
1,2,3,4,5,2,1,3,4,5,0.61391,0.90112,1.0301,1.6392,4.0714,0.57008,0.81939,0.90091,1.5138,4.0446,2
1,2,3,4,5,2,1,3,4,5,0.61574,0.76264,1.0486,1.4024,1.7642,0.22817,0.30361,1.0516,1.5665,1.998,2
1,2,3,4,5,2,1,3,4,5,0.6163,0.73164,3.402,11.894,12.562,0.41516,0.5469,3.6112,12.367,12.93,1
1,2,3,4,5,2,1,3,4,5,0.61664,0.66772,0.97594,1.1114,2.452,0.77462,0.79094,1.1572,1.6259,2.3036,1
1,2,3,4,5,2,1,3,4,5,0.6172,0.70276,1.2132,1.5349,1.8404,0.48592,0.49674,1.1027,1.3553,1.985,1
1,2,3,4,5,2,1,3,4,5,0.61733,0.95861,1.1554,3.823,4.8061,0.38147,0.59124,1.2941,3.985,5.2246,2
1,2,3,4,5,2,1,3,4,5,0.61771,0.80264,0.81855,1.5928,5.939,0.32525,0.52969,0.65942,1.6446,6.212,2
1,2,3,4,5,2,1,3,4,5,0.61835,0.88834,1.3901,1.6281,4.1521,0.8887,1.0561,1.2611,1.8265,4.0677,2
1,2,3,4,5,2,1,3,4,5,0.61839,0.94806,1.5305,1.8383,10.129,1.4484,1.5439,1.5828,2.4269,10.54,2
1,2,3,4,5,2,1,3,4,5,0.61884,0.69975,0.86564,2.2582,6.6275,0.42512,0.46711,0.55272,2.1073,6.5796,2
1,2,3,4,5,2,1,3,4,5,0.62007,0.83288,0.8367,1.3041,1.7554,0.73679,0.81019,1.3614,1.419,1.754,2
1,2,3,4,5,2,1,3,4,5,0.62019,0.90162,1.0842,1.3673,1.6094,0.40163,0.56884,1.0672,1.3951,1.7452,2
1,2,3,4,5,2,1,3,4,5,0.62137,0.75685,0.96654,0.98999,1.462,0.27283,0.44863,0.74117,0.75414,1.502,2
1,2,3,4,5,2,1,3,4,5,0.62184,0.68459,0.70517,1.3471,2.2474,0.35178,0.38951,0.74427,1.7948,2.6072,1
1,2,3,4,5,2,1,3,4,5,0.62207,0.92544,1.5566,2.0268,3.2875,0.39088,0.62595,2.2074,2.2325,3.3622,1
1,2,3,4,5,2,1,3,4,5,0.62321,0.94731,1.2437,1.5322,3.7881,0.6296,0.63744,1.5144,1.6686,3.96,2
1,2,3,4,5,2,1,3,4,5,0.62393,1.08,2.0119,3.3408,5.3227,0.96705,1.0705,2.354,3.52,5.3528,1
1,2,3,4,5,2,1,3,4,5,0.62527,0.77413,1.5414,1.7166,2.2091,0.55633,0.63716,1.4772,1.5624,2.159,2
1,2,3,4,5,2,1,3,4,5,0.62547,0.68587,0.91072,1.1179,1.6119,0.57539,0.60891,0.80504,1.12,1.5173,2
1,2,3,4,5,2,1,3,4,5,0.62562,0.6996,1.0602,1.6451,7.6692,0.40957,0.45235,0.73262,1.3974,7.1874,2
1,2,3,4,5,2,1,3,4,5,0.62659,0.95883,1.0041,1.9899,10.308,0.27141,0.41723,1.1136,2.2501,10.443,1
1,2,3,4,5,2,1,3,4,5,0.62875,0.73358,0.7614,17.355,28.58,0.64876,0.67601,0.76987,17.454,28.716,2
1,2,3,4,5,2,1,3,4,5,0.62908,0.87458,1.9496,2.1506,5.7407,0.31026,0.36654,1.7552,2.2406,6.194,2
1,2,3,4,5,2,1,3,4,5,0.6329,0.69412,0.89511,1.8429,3.0223,0.4192,0.45156,0.5034,1.4482,2.8788,2
1,2,3,4,5,2,1,3,4,5,0.63395,0.84443,1.0088,1.0897,4.0543,0.86451,0.94567,1.0854,1.4377,4.3106,1
1,2,3,4,5,2,1,3,4,5,0.63414,1.0669,1.0861,1.5164,8.8769,0.77171,0.92701,1.9387,2.3854,9.7078,2
1,2,3,4,5,2,1,3,4,5,0.63419,0.7054,0.70787,2.9207,12.821,0.33198,0.34363,0.70564,2.8438,12.916,1
1,2,3,4,5,2,1,3,4,5,0.63465,0.74514,0.85987,0.98676,1.1046,0.36236,0.40802,0.55947,0.87164,0.9436,2
1,2,3,4,5,2,1,3,4,5,0.63739,0.71494,1.2894,1.342,10.408,0.87654,0.90756,1.3395,1.793,10.614,2
1,2,3,4,5,2,1,3,4,5,0.63771,0.73012,1.1498,1.2787,17.353,0.43065,0.4812,1.1006,1.155,17.102,2
1,2,3,4,5,2,1,3,4,5,0.63778,0.65558,1.3616,6.116,25.622,0.63095,0.64118,1.2098,5.6952,25.308,1
1,2,3,4,5,2,1,3,4,5,0.63903,0.74811,0.78762,1.4445,1.9094,0.55193,0.61403,0.6699,1.3331,1.7923,3
1,2,3,4,5,2,1,3,4,5,0.64028,0.72115,1.4304,1.461,5.094,0.97936,1.0131,1.3597,2.0123,5.6252,3
1,2,3,4,5,2,1,3,4,5,0.64114,0.66283,0.86619,0.96375,1.5465,0.34357,0.35565,1.022,1.2066,2.0361,1
1,2,3,4,5,2,1,3,4,5,0.64179,0.84161,0.85628,0.91774,1.9318,0.72712,0.77201,0.8719,0.899,2.0304,5
1,2,3,4,5,2,1,3,4,5,0.6418,0.84836,0.93902,1.3582,2.6395,0.78855,0.88989,0.92026,1.2,2.4217,2
1,2,3,4,5,2,1,3,4,5,0.64192,0.81339,2.5274,4.2504,6.2787,0.42831,0.6281,2.5409,3.94,6.3187,2
1,2,3,4,5,2,1,3,4,5,0.64229,0.73784,1.0976,1.1565,15.811,0.47138,0.48691,1.2282,1.312,16.17,2
1,2,3,4,5,2,1,3,4,5,0.64701,0.75488,0.82559,1.7891,1.7951,0.60996,0.65016,0.94073,1.7417,2.2842,3
1,2,3,4,5,2,1,3,4,5,0.64771,0.74084,1.7037,3.0338,24.495,0.83618,0.84292,1.495,2.9824,24.088,1
1,2,3,4,5,2,1,3,4,5,0.64948,0.80689,1.6355,1.771,5.7461,0.39451,0.49917,1.6004,2.054,6.3048,2
1,2,3,4,5,2,1,3,4,5,0.65031,0.81361,0.89004,0.96457,3.801,0.31946,0.38979,0.43249,0.71116,3.6324,3
1,2,3,4,5,2,1,3,4,5,0.65178,0.7905,0.90253,1.0133,4.7584,0.83036,0.86503,1.0314,1.1371,4.9883,3
1,2,3,4,5,2,1,3,4,5,0.65254,0.92006,1.0894,2.3515,5.6226,0.5071,0.554,1.5104,2.785,6.1057,2
1,2,3,4,5,2,1,3,4,5,0.65389,0.7581,1.1153,1.7471,3.9166,0.30736,0.36273,1.3251,1.8704,4.1921,1
1,2,3,4,5,2,1,3,4,5,0.6539,0.69672,0.80247,1.1309,2.4845,0.75902,0.79345,1.0164,1.3151,2.6822,1
1,2,3,4,5,2,1,3,4,5,0.65483,1.1865,1.475,2.8677,11.609,0.75736,0.79486,1.9821,2.4198,12.084,2
1,2,3,4,5,2,1,3,4,5,0.65506,0.86202,0.86313,0.95005,1.0037,1.2002,1.3185,1.4174,1.5227,1.5611,2
1,2,3,4,5,2,1,3,4,5,0.65657,0.71369,0.83265,1.2645,7.4671,0.29515,0.34319,0.80523,1.1814,7.5125,2
1,2,3,4,5,2,1,3,4,5,0.65957,0.7667,1.2458,3.3583,5.7269,0.47813,0.5696,1.3947,3.6319,5.6308,2
1,2,3,4,5,2,1,3,4,5,0.65997,0.74044,1.6764,4.7008,25.374,0.36523,0.47384,1.4239,4.2939,25.166,2
1,2,3,4,5,2,1,3,4,5,0.66003,0.82247,0.84399,1.3619,1.8796,0.35408,0.46698,0.76825,1.4456,1.9504,2
1,2,3,4,5,2,1,3,4,5,0.66054,0.86587,4.9579,5.6202,16.326,0.56375,0.66597,4.6106,5.6171,16.2,1
1,2,3,4,5,2,1,3,4,5,0.6608,0.82789,4.8902,4.9035,5.7564,1.4872,1.494,3.655,4.3168,4.9407,2
1,2,3,4,5,2,1,3,4,5,0.66086,0.73921,0.75294,1.9156,3.6832,0.4553,0.51937,0.57191,1.8565,3.6281,3
1,2,3,4,5,2,1,3,4,5,0.662,0.74883,1.0404,1.4248,5.8724,0.23734,0.34182,0.72402,1.7377,6.0205,2
