age,workclass,fnlwgt,education,educationNum,maritalStatus,occupation,relationship,race,sex,capitalGain,capitalLoss,hoursPerWeek,nativeCountry,label
34,Private,345705,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,50,United-States,1
39,Private,224541,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,55,Mexico,-1
54,Local-gov,105788,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,37,United-States,1
24,Private,308239,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,4,United-States,-1
33,Private,295591,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,Mexico,-1
31,Private,284395,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,-1
26,Self-emp-inc,160340,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,-1
27,Self-emp-not-inc,300777,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,-1
40,Federal-gov,187164,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,-1
19,Private,184759,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,26,United-States,-1
34,State-gov,98995,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,-1
49,State-gov,55938,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
41,Private,718736,Some-college,10,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,-1
27,Private,29261,Assoc-acdm,12,Never-married,Other-service,Other-relative,White,Male,0,0,42,United-States,-1
50,Private,191299,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,-1
21,Private,276709,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States,-1
28,Private,182509,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,-1
19,Private,202951,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,-1
36,Private,133655,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,-1
90,Self-emp-not-inc,122348,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,45,United-States,1
45,Self-emp-not-inc,256866,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5013,0,40,United-States,-1
62,State-gov,101475,Assoc-acdm,12,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,-1
23,Private,212407,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,-1
49,Local-gov,197371,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,1
26,Private,174921,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,-1
48,Private,160647,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Ireland,1
77,Self-emp-not-inc,209507,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,-1
35,Private,209280,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,31,United-States,-1
33,Private,34975,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,-1
27,Private,312939,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,-1
22,Private,313817,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,-1
45,Private,54744,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,40,United-States,1
45,Federal-gov,222011,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,-1
28,Private,120645,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,-1
47,Private,185866,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,,1
37,Private,265737,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1887,60,Cuba,1
35,State-gov,238591,Some-college,10,Separated,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,-1
47,Private,332727,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
43,Private,300099,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,-1
41,Self-emp-inc,153078,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1887,70,South,1
23,Private,60783,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-1
45,Private,233511,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States,1
27,Private,159897,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,37,United-States,-1
22,State-gov,247319,Some-college,10,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,60,United-States,-1
61,Self-emp-not-inc,32423,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,22040,0,40,United-States,-1
21,Self-emp-not-inc,99199,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-1
38,Private,589809,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,1
22,Private,23940,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,-1
47,State-gov,149337,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,38,United-States,-1
41,Private,242619,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,80,United-States,-1
36,Private,32334,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,1
38,Federal-gov,143123,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
60,Local-gov,212856,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,,1
39,Private,401832,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,-1
28,Private,266316,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,3464,0,35,United-States,-1
39,State-gov,126336,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,-1
45,Self-emp-not-inc,67716,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,-1
42,Private,180032,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,-1
54,Private,143804,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-1
26,Private,53598,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-1
47,Private,202395,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-1
45,Local-gov,331482,Assoc-acdm,12,Divorced,Tech-support,Own-child,White,Male,0,0,40,United-States,-1
18,Private,56613,Some-college,10,Never-married,Protective-serv,Own-child,White,Female,0,0,20,United-States,-1
42,Local-gov,216411,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,Puerto-Rico,1
19,Private,261259,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,-1
53,Private,133219,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,4386,0,30,United-States,1
42,Private,147110,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,-1
32,State-gov,169583,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States,-1
33,Private,78707,11th,7,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,-1
46,Private,343579,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,77,United-States,-1
35,Private,331395,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,-1
36,Private,354078,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
39,Private,269168,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,45,China,1
37,Private,83893,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,-1
48,Private,127738,9th,5,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,-1
22,Private,166371,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,-1
41,Private,182108,Doctorate,16,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,1
27,Private,292883,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,-1
25,Private,219130,Some-college,10,Never-married,Other-service,Not-in-family,Other,Female,0,0,40,United-States,-1
35,Private,212465,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,-1
23,Private,117789,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,-1
33,Private,178429,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
30,State-gov,312767,HS-grad,9,Never-married,Sales,Unmarried,Black,Female,0,0,40,United-States,-1
50,State-gov,34637,9th,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2002,40,United-States,-1
39,Private,66687,Some-college,10,Separated,Craft-repair,Unmarried,White,Male,0,0,45,United-States,-1
25,Self-emp-not-inc,209384,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,32,United-States,-1
31,Local-gov,127651,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,-1
37,Private,386461,5th-6th,3,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,45,Mexico,-1
21,Self-emp-not-inc,25631,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,-1
37,Private,115332,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,-1
40,Private,105936,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,5013,0,20,United-States,-1
53,Private,132304,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,-1
51,Private,96062,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,United-States,1
41,Private,151856,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,-1
48,Self-emp-not-inc,30840,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,45,United-States,-1
73,Private,198526,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,32,United-States,-1
26,Private,239877,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-1
33,State-gov,121245,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
47,Private,343742,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,-1
28,Private,96337,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-1
30,Private,182833,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,-1
51,Private,197656,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
49,Private,169760,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,1
25,Private,169100,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,-1
68,Private,204082,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,-1
47,Local-gov,154940,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,1
42,Local-gov,121718,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,60,United-States,1
24,Private,72887,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,-1
44,Self-emp-inc,359259,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,Portugal,-1
29,Private,307812,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,-1
52,Local-gov,152795,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-1
39,Private,91711,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
35,Private,240458,11th,7,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,-1
49,Private,147322,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Peru,-1
45,Private,200363,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,44,United-States,-1
42,Local-gov,445382,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,1
30,Local-gov,303485,Some-college,10,Never-married,Transport-moving,Unmarried,Black,Female,0,0,40,United-States,-1
45,Federal-gov,363418,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
47,Private,306183,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,44,United-States,-1
32,State-gov,111363,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,75,United-States,1
46,Self-emp-not-inc,334456,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-1
22,Private,223019,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-1
30,Private,115426,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
19,Private,134252,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,-1
22,Private,351952,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,-1
52,Private,196894,11th,7,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,-1
40,Private,169262,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3411,0,50,United-States,-1
46,Private,168441,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1
41,Self-emp-not-inc,29762,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,5013,0,70,United-States,-1
60,Private,142922,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,-1
34,Local-gov,126584,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,-1
67,Self-emp-not-inc,40021,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,-1
58,Self-emp-not-inc,140729,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,-1
19,Private,96176,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,-1
26,Local-gov,386949,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,25,United-States,-1
33,Private,121488,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,-1
61,Private,132529,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-1
50,Private,187465,11th,7,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,-1
39,Local-gov,167571,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,2885,0,30,United-States,-1
24,Private,493732,1st-4th,2,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,Mexico,-1
23,Local-gov,203078,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,-1
50,Private,187830,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,62,United-States,1
32,Private,313729,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,-1
30,Private,177596,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,36,United-States,-1
70,Private,216390,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,2653,0,40,United-States,-1
31,Private,66278,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,3908,0,40,United-States,-1
30,Federal-gov,234994,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,-1
36,Private,289190,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,-1
24,Private,585203,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,45,United-States,1
55,Self-emp-inc,183884,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
28,Private,108706,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,1
18,Private,164571,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,-1
33,Private,38848,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,-1
46,Private,176552,11th,7,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States,1
25,Private,250038,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
38,Private,160808,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,4386,0,48,United-States,-1
27,Private,69757,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,-1
27,Private,160972,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,-1
26,Private,191803,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,-1
46,Federal-gov,213140,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,1
52,Private,94391,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,-1
59,Private,264048,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,1
43,Private,245317,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,-1
39,Private,188540,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,-1
38,Private,157473,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,-1
39,Private,165743,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,-1
